episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,D,täitsa,hästi,"Ja neiukene ütleb niimoodi , aga noh , jah , ma suhtun täitsa hästi , et mul on juba kaheksas kuu ."
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,A,täitsa,uskumatu,"Nüüd edasi , eks ole , et kuidas alguses sai läbi töötatud oma sünnikaardi aspekte , see oli täitsa uskumatu , üks mingisugune konkreetne aspekt , millega tulevad inimesed järjest ja järjest ja järjest ja , ja siis no lõpuks on juba niimoodi , et niisugune tunne , et no kas ma nüüd tõesti räägin üht ja sama juttu inimestele või , eks ole , et nagu aga samas see on nende jaoks õige jutt , eks ole ."
20210614_14_mentorlusssteemi_loomine_organisatsioonis__stuudios_katri_jrine_ericsson_eesti_ja_tiiu_allikvee_fontes,1,F,27.909833333333335,D,täitsa,vabalt,"Täitsa vabalt võin kolmanda korra öelda , et ikkagi tippjuhtkond on paadis , koordinaator on olemas , kokku on lepitud üldised põhimõtted ."
20190117_61_saade__veedatar_alexis_varnum_aitab_sul_leida_endale_ideaalse_maailma,0,F,41.64533333333333,A,täitsa,võimatu,Et see oleks täitsa võimatu .
20210827_arco_akadeemia_podcast__prnumaa_kinnisvaraturu_levaade,0,F,10.626666666666669,D,täitsa,ametlikult,"Suvi on põhimõtteliselt läbi ja noh , Pärnu on ikkagi täitsa ametlikult suvepealinn ."
20210519_podcast_noorteaken_10__treening_toitumine_ning_tervis,6,F,7.120999999999996,A,täitsa,jääkülm,"Nüüd , kui on tegelikult väga soojad ilmad ja on väga hea võimalus proovida ära ujumine , sest kui sa võib-olla talvel ei julge minna nagu täitsa jääkülma vette , siis praegu ei ole ka vesi nagu ju kõige-kõige soojem ."
20190204_63_saade__niad_helve_ja_liina_soovitavad_armastust_maagiaga_mitte_meelitada,0,F,36.162,A,täitsa,äge,"Ta ei teadnud ju , mis seal nagu põhjas on , ta seal kuskil peidus on , kusjuures vaata , on ju , kui ma ei tea , minul on küll kogemusi , et , et mõni mees vaatab No võib olla tänapäeval , mul on juba mingid teised tunda ka , aga kunagi ammu , et vaatad , et oh , täitsa äge mees , siis kui tuttavaks saad , siis sa saad aru , et sul ei ole temaga mitte midagi ühistada , tegelikult sa ei taha teda üldse , mõnel inimesel ongi ."
20190204_63_saade__niad_helve_ja_liina_soovitavad_armastust_maagiaga_mitte_meelitada,0,F,36.162,A,täitsa,puhas,"Et käed on täitsa puhtad , aga kogu nii-öelda maksmine läheb siis nüüd kuskile kellelegi teisele ."
20220308_sodiaagisosinad_07031303_tundekllane_ndalalpp_loob_unenolise_atmosfri,2,F,15.383333333333333,A,täitsa,aktiivne,"Kupido minul hetkel on täitsa aktiivne , sellepärast et mul on ta 14 kraadi kalades ."
20210220_podcast_noorteaken_4__vaimne_tervis,2,F,48.436166666666665,D,täitsa,täitsa,"Vaikselt mudivad selles suunas , aga tead , tegelikult on täitsa täitsa okei , et neid muresid on ja nii nagu mis iganes , füüsilise tervise mured ."
20210220_podcast_noorteaken_4__vaimne_tervis,2,F,48.436166666666665,A,täitsa,tavaline,"Et meie klassis on näiteks selline õpilane , kui sa oled selle inimesega kokku puutun , näed , et on täitsa tavaline ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,V,täitsa,tegema,"Ehk et kui midagi jääb nagu , nagu et noh , täitsa tegemata , kui on midagi , mis sind nagu pidevalt mõtetes mõtetes häirib , kui näiteks meeleolu madalam juba no ütleme paar nädalat ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,A,täitsa,must,"Ja nemad niimoodi katsuvad ka , et anda sulle esmaseid soovitusi või siis juhatada ja juhendada , et kui oleks vaja pöörduda spetsialisti poole ja teisalt on lahenduspunkt nett , kus kirjadele vastavad Juhendatud psühholoogia , psühholoogiatudengid ja nemad siis teevad sellist nagu kirja teel nõustamist ka natukene pikema pikema perioodi jooksul , et võib-olla see on väike erinevus , et kui sa peaasjadele kirjutad , versus kui sa lahendus mitte kirjutad ja kui asi on ikka täitsa must , siis meil on hea kakleinikuid ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,A,täitsa,võimalik,"Ja , ja see iseeneses on väärtuslik Et et , et täitsa võimalik , et ka esimese kolme korra peale , kui sa küsid , et ka kuidas sul päriselt ikkagi läheb ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,V,täitsa,hoolima,"Korduvalt küsime kindlasti ja see tekitab usaldust ja sellist inimesest tunnet , et tegelikult ta täitsa hoolib ja kui sa nagu väga kerge on öelda , et ja kõik on tore , liigume edasi selle küsimuse tagasi ei tule ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,D,täitsa,täitsa,"No nii , ma arvan , et me peamegi hakkama nüüd otsi vaikselt kokku tõmbama enne veel , kui ma nüüd täitsa täitsa täitsa ära lõpetan selle episoodi sees paar asja , mis siit meelde jätta , kindlasti see , et , et pöördu sellel hetkel , kui sa juba tunned , et natukene ongi , et leida see õige viis kuidas edasi toimida ja samuti see hügieeni , et ikkagi hoolitseda enda eest ja et vaimne tervis on tegelikult sama oluline kui füüsiline ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,D,täitsa,täitsa,"No nii , ma arvan , et me peamegi hakkama nüüd otsi vaikselt kokku tõmbama enne veel , kui ma nüüd täitsa täitsa täitsa ära lõpetan selle episoodi sees paar asja , mis siit meelde jätta , kindlasti see , et , et pöördu sellel hetkel , kui sa juba tunned , et natukene ongi , et leida see õige viis kuidas edasi toimida ja samuti see hügieeni , et ikkagi hoolitseda enda eest ja et vaimne tervis on tegelikult sama oluline kui füüsiline ."
20210220_podcast_noorteaken_4__vaimne_tervis,4,F,37.53383333333333,D,täitsa,ära,"No nii , ma arvan , et me peamegi hakkama nüüd otsi vaikselt kokku tõmbama enne veel , kui ma nüüd täitsa täitsa täitsa ära lõpetan selle episoodi sees paar asja , mis siit meelde jätta , kindlasti see , et , et pöördu sellel hetkel , kui sa juba tunned , et natukene ongi , et leida see õige viis kuidas edasi toimida ja samuti see hügieeni , et ikkagi hoolitseda enda eest ja et vaimne tervis on tegelikult sama oluline kui füüsiline ."
20190417_73_saade__risti_nia_maagilised_vlusnumid_rasketeks_hetkedeks,0,F,2.8245,A,täitsa,vahva,"Pidi ka meie energiat , kõike seda , mis on olnud , aga teistpidi tuleb selline värskus , et ma vahepeal mõtlesin isegi päris päris nulli ajada ja alustada täiesti nulli , aga samas selline praegu poisi pean ka üle 30 aasta täitsa vahva jälle ."
20211221_podcast_noorteaken_14__killu_kolsar_kes_on_arengutreener,2,F,34.03616666666667,A,täitsa,lõpp,"Ja ütleme selliseid vabatahtlikke projekte nagu veel siin edasi-tagasi aeg-ajalt olnud , kui ma Viljandis veel õppisin , mingi tudengite teatripäevad , täitsa lõpp , ma isegi ei mäleta , aga ma räägin neid projekte on selles mõttes jooksvalt hästi palju olnud ."
20220306_podcast_noorteaken_16__eva_maria_hanson_eluks_valmis,2,F,27.668166666666668,V,täitsa,nõustuma,"Võib-olla ongi , et see plaan on nagu oluline , et sul oleks teekond , mida käia , aga et see on täiesti okei , kui sa tahad sealt kõrvale minna , on ju , et mingit teist pidi , et ja täitsa nõustun ."
20191223_arcopod_s1e1_leanika_2019,0,F,45.16716666666667,A,täitsa,võõras,"Et meie täna tegelikult väga palju koolitamegi just seda soovituspõhinevat äri , et , et et miks ma peaksin tegema tehingud noh , ühtepidi täitsa võõra inimesega , kellele mina võib-olla algul ei meeldi ja kes mulle ka ei meeldi , eks ju ja siis pean hakkama inimese veel kõige kallimat vara müüma ."
20200826_riina_solman_ja_liina_kersna_roosast_kleidist_ja_riigi_vrikusest,0,F,32.030833333333334,V,täitsa,veenduma,"Ja ma olen täitsa veendunud , et see oli teadlik provokatsioon , et ta kasutas sõna paari traditsiooniline perekond , see ta teadis , et see sõnapaar ärritab see ärritaski , sest ta sai tähelepanu ."
20210416_webinar_hetkeseis_kinnisvaraturul,4,F,17.264666666666667,A,täitsa,keskmine,Niisugune täitsa keskmine .
20200827_mailis_repsi_tabab_avameelsushoog,0,F,24.511333333333333,D,täitsa,selgesti,"Ma saan aru eriolukorra väljakuulutamist , teist korda tahaks valitsus vältida viimase võimalusena ja selle üks põhjus , olgem ausad , on täitsa selgesti ka see , et , et nii teie , Keskerakonna valijad kui ka teiste erakondade valijad enam ei taha seda , see oli hirmus , mis toimus , me tahaks seda kogemust teist korda majanduse ga läheks väga halvasti ."
20220217_jrvamaa_ja_viljandimaa_kinnisvaraturu_levaade_ja_prognoos,1,F,3.164166666666666,D,täitsa,niimoodi,"Aga tegelikult kui nüüd numbritele otsa vaadata täitsa niimoodi sügavalt , mis see statistikanumber näitab , siis tegelikult tehingute arv aasta lõikes eelmine aasta võrreldes siis üle-eelmise aastaga on ainult kaheksa protsenti , oli see vahe , mis oli tõusnud ja , ja kui vaadata , et millega siis kõige rohkem tehinguid tehtis , siis tegelikult oli see maatulundusmaa ja korterid ."
20220217_jrvamaa_ja_viljandimaa_kinnisvaraturu_levaade_ja_prognoos,3,F,21.296,D,täitsa,täitsa,"Ja päris uusi arendusi ei ole , aga on samamoodi , et paides on nüüd üks vana maja lõpusirgel renoveerimisel kus on siis kahe kolme toalised korterid , üks vist oli tal seal ka neljane , selline stuudiokorter ja Türil on ka ühest vanast majast arendatud , siis kaheksa korteriga korterelamu müüdud seal veel midagi ei ole , aga nad alles niimoodi vaikselt toimetavad , et eks ole näha paides on , tuleb seal ruudu hinnaks natuke üle 2000 , noh , eks vaatame , ma ütleks selle peale , et kas meie turg võtab vastu selle , et noh , see on nagu täitsa täitsa põnev vaadata , et kas meie turg võtab vastu 2000 ja pluss ruuduhinnaks korteril ."
20220217_jrvamaa_ja_viljandimaa_kinnisvaraturu_levaade_ja_prognoos,3,F,21.296,A,täitsa,põnev,"Ja päris uusi arendusi ei ole , aga on samamoodi , et paides on nüüd üks vana maja lõpusirgel renoveerimisel kus on siis kahe kolme toalised korterid , üks vist oli tal seal ka neljane , selline stuudiokorter ja Türil on ka ühest vanast majast arendatud , siis kaheksa korteriga korterelamu müüdud seal veel midagi ei ole , aga nad alles niimoodi vaikselt toimetavad , et eks ole näha paides on , tuleb seal ruudu hinnaks natuke üle 2000 , noh , eks vaatame , ma ütleks selle peale , et kas meie turg võtab vastu selle , et noh , see on nagu täitsa täitsa põnev vaadata , et kas meie turg võtab vastu 2000 ja pluss ruuduhinnaks korteril ."
